# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Mon Oct 11 12:25:36 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Weiler 2018)
# Attention: photometry includes extinction of Av=0.3, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 7.85000 6.0161595345 2.6183147430    6.016  3.516  3.7275  1.564    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -4.019 -3.860 -3.369 -3.332 -4.511
0.02 0.14251 7.85000 6.0172939301 2.6183185577    6.018  3.521  3.7406  1.611    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -4.033 -3.897 -3.442 -3.406 -4.517
0.02 0.14251 7.85000 6.0185880661 2.6183228493    6.019  3.526  3.7514  1.649    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -4.045 -3.924 -3.499 -3.464 -4.516
0.02 0.14251 7.85000 6.0204510689 2.6183292866    6.021  3.531  3.7614  1.684    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -4.057 -3.948 -3.550 -3.517 -4.513
0.02 0.14251 7.85000 6.0244650841 2.6183428764    6.025  3.537  3.7716  1.720    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -4.072 -3.972 -3.603 -3.572 -4.509
0.02 0.14251 7.85000 6.0295124054 2.6183598042    6.030  3.538  3.7657  1.695    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.305e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -4.074 -3.969 -3.583 -3.551 -4.523
0.02 0.14251 7.85000 6.0363917351 2.6183826923    6.037  3.539  3.7560  1.656    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.132e-01 2.305e-03 3.273e-03 7.779e-03 -1.000 2.010e-02 -4.077 -3.962 -3.549 -3.516 -4.542
0.02 0.14251 7.85000 6.0621390343 2.6184685230    6.062  3.557  3.7482  1.608    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.132e-01 2.305e-03 3.274e-03 7.779e-03 -1.000 2.010e-02 -4.124 -3.999 -3.564 -3.530 -4.600
0.02 0.14251 7.85000 6.0801215172 2.6185281277    6.080  3.568  3.7376  1.556    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.132e-01 2.304e-03 3.274e-03 7.779e-03 -1.000 2.010e-02 -4.150 -4.010 -3.545 -3.509 -4.637
0.02 0.14251 7.85000 6.0883183479 2.6185550690    6.088  3.569  3.7257  1.508    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.132e-01 2.304e-03 3.274e-03 7.779e-03 -1.000 2.010e-02 -4.154 -3.992 -3.495 -3.458 -4.648
0.02 0.14251 7.85000 6.0934596062 2.6185719967    6.093  3.570  3.7162  1.470    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.132e-01 2.304e-03 3.274e-03 7.779e-03 -1.000 2.010e-02 -4.154 -3.973 -3.451 -3.412 -4.650
0.02 0.14251 7.85000 6.0968084335 2.6185829639    6.097  3.571  3.7099  1.444    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.132e-01 2.304e-03 3.274e-03 7.779e-03 -1.000 2.010e-02 -4.157 -3.961 -3.422 -3.383 -4.653
0.02 0.14251 7.85000 6.1004581451 2.6185948849    6.100  3.573  3.7052  1.423    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.162 -3.955 -3.403 -3.363 -4.656
0.02 0.14251 7.85000 6.1009488106 2.6185965538    6.101  3.573  3.7054  1.424    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.163 -3.956 -3.405 -3.365 -4.657
0.02 0.14251 7.85000 6.1029238701 2.6186029911    6.103  3.571  3.7031  1.417    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.157 -3.945 -3.388 -3.347 -4.650
0.02 0.14251 7.85000 6.1055326462 2.6186113358    6.105  3.568  3.6948  1.386    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.151 -3.915 -3.336 -3.295 -4.638
0.02 0.14251 7.85000 6.1084456444 2.6186208725    6.108  3.564  3.6842  1.349    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.140 -3.873 -3.267 -3.225 -4.617
0.02 0.14251 7.85000 6.1112442017 2.6186299324    6.111  3.559  3.6750  1.317    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.129 -3.835 -3.210 -3.167 -4.593
0.02 0.14251 7.85000 6.1136159897 2.6186378002    6.114  3.555  3.6677  1.293    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.117 -3.799 -3.158 -3.115 -4.568
0.02 0.14251 7.85000 6.1163344383 2.6186466217    6.116  3.548  3.6598  1.268    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.099 -3.753 -3.095 -3.051 -4.536
0.02 0.14251 7.85000 6.1209058762 2.6186614037    6.121  3.531  3.6498  1.246    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.304e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.056 -3.666 -2.978 -2.934 -4.470
0.02 0.14251 7.85000 6.1246147156 2.6186735630    6.124  3.513  3.6425  1.234    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -4.012 -3.587 -2.874 -2.830 -4.408
0.02 0.14251 7.85000 6.1285667419 2.6186861992    6.128  3.493  3.6351  1.225    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -3.962 -3.499 -2.761 -2.717 -4.338
0.02 0.14251 7.85000 6.1448550224 2.6187388897    6.145  3.495  3.6229  1.175    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.274e-03 7.780e-03 -1.000 2.010e-02 -3.968 -3.439 -2.654 -2.611 -4.308
0.02 0.14251 7.85000 6.1545147896 2.6187698841    6.154  3.532  3.6131  1.100    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.059 -3.471 -2.643 -2.600 -4.367
0.02 0.14251 7.85000 6.1560850143 2.6187748909    6.156  3.567  3.6082  1.045    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.148 -3.528 -2.676 -2.633 -4.438
0.02 0.14251 7.85000 6.1563587189 2.6187756062    6.156  3.582  3.6063  1.022    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.186 -3.553 -2.691 -2.648 -4.469
0.02 0.14251 7.85000 6.1564025879 2.6187758446    6.156  3.585  3.6060  1.018    6  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.193 -3.558 -2.695 -2.652 -4.475
0.02 0.14251 7.85000 6.1569113731 2.6187775135    6.157  3.606  3.6038  0.988    7  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.246 -3.596 -2.721 -2.678 -4.520
0.02 0.14251 7.85000 6.1578626633 2.6187806129    6.158  3.610  3.6031  0.981    7  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.256 -3.602 -2.723 -2.680 -4.527
0.02 0.14251 7.85000 6.1583523750 2.6187820435    6.158  3.639  3.6000  0.940    7  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.329 -3.652 -2.756 -2.713 -4.588
0.02 0.14251 7.85000 6.1587615013 2.6187834740    6.159  3.675  3.5963  0.890    7  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.417 -3.711 -2.791 -2.749 -4.660
0.02 0.14251 7.85000 6.1592574120 2.6187849045    6.159  3.713  3.5924  0.836    7  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.512 -3.776 -2.831 -2.788 -4.738
0.02 0.14251 7.85000 6.1598629951 2.6187868118    6.160  3.751  3.5886  0.782    7  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.608 -3.839 -2.867 -2.825 -4.816
0.02 0.14251 7.85000 6.1605787277 2.6187891960    6.160  3.790  3.5848  0.729    7  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.302e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.705 -3.901 -2.897 -2.856 -4.893
0.02 0.14251 7.85000 6.1613979340 2.6187918186    6.161  3.829  3.5809  0.675    7  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.298e-03 3.278e-03 7.780e-03 -1.000 2.010e-02 -4.802 -3.962 -2.928 -2.887 -4.970
0.02 0.14251 7.85000 6.1623115540 2.6187946796    6.162  3.867  3.5769  0.620    7  0.000  0.392     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.288e-03 3.288e-03 7.780e-03 -1.000 2.010e-02 -4.899 -4.016 -2.941 -2.901 -5.043
0.02 0.14251 7.85000 6.1633095741 2.6187980175    6.163  3.906  3.5729  0.565    7  0.000  0.390     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.277e-03 3.303e-03 7.780e-03 -1.000 2.010e-02 -4.996 -4.068 -2.950 -2.910 -5.115
0.02 0.14251 7.85000 6.1643257141 2.6188011169    6.164  3.945  3.5688  0.510    7  0.000  0.388     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.267e-03 3.315e-03 7.780e-03 -1.000 2.010e-02 -5.094 -4.118 -2.951 -2.911 -5.185
0.02 0.14251 7.85000 6.1652417183 2.6188042164    6.165  3.984  3.5648  0.456    7  0.000  0.387     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.259e-03 3.325e-03 7.780e-03 -1.000 2.010e-02 -5.189 -4.159 -2.932 -2.893 -5.249
0.02 0.14251 7.85000 6.1660275459 2.6188066006    6.166  4.020  3.5609  0.403    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.252e-03 3.334e-03 7.779e-03 -1.000 2.010e-02 -5.281 -4.198 -2.913 -2.875 -5.311
0.02 0.14251 7.85000 6.1667022705 2.6188087463    6.166  4.055  3.5572  0.353    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.668e-01 3.131e-01 2.246e-03 3.344e-03 7.775e-03 -1.000 2.010e-02 -5.368 -4.228 -2.874 -2.836 -5.364
0.02 0.14251 7.85000 6.1673974991 2.6188108921    6.167  4.094  3.5530  0.298    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.667e-01 3.132e-01 2.240e-03 3.361e-03 7.765e-03 -1.000 2.010e-02 -5.464 -4.255 -2.819 -2.782 -5.418
0.02 0.14251 7.85000 6.1681504250 2.6188132763    6.168  4.136  3.5484  0.238    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.617e-01 3.183e-01 2.219e-03 3.448e-03 7.695e-03 -1.000 2.009e-02 -5.570 -4.284 -2.752 -2.717 -5.476
0.02 0.14251 7.85000 6.1687817574 2.6188154221    6.168  4.170  3.5459  0.194    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.371e-01 3.428e-01 2.139e-03 3.796e-03 7.413e-03 -1.000 2.003e-02 -5.655 -4.321 -2.727 -2.692 -5.530
0.02 0.14251 7.85000 6.1690254211 2.6188161373    6.169  4.188  3.5444  0.170    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.265e-01 3.534e-01 2.105e-03 3.944e-03 7.292e-03 -1.000 2.002e-02 -5.700 -4.338 -2.707 -2.673 -5.556
0.02 0.14251 7.85000 6.1692280769 2.6188168526    6.169  4.209  3.5425  0.141    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.162e-01 3.637e-01 2.073e-03 4.088e-03 7.175e-03 -1.000 2.004e-02 -5.753 -4.355 -2.677 -2.642 -5.586
0.02 0.14251 7.85000 6.1694040298 2.6188173294    6.169  4.242  3.5391  0.094    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.056e-01 3.743e-01 2.039e-03 4.235e-03 7.055e-03 -1.000 2.010e-02 -5.836 -4.372 -2.610 -2.576 -5.625
0.02 0.14251 7.85000 6.1695642471 2.6188178062    6.169  4.277  3.5354  0.045    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.005e-01 3.794e-01 2.023e-03 4.305e-03 6.999e-03 -1.000 2.008e-02 -5.922 -4.376 -2.510 -2.478 -5.652
0.02 0.14251 7.85000 6.1697154045 2.6188182831    6.169  4.313  3.5313 -0.008    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.972e-01 3.828e-01 2.012e-03 4.352e-03 6.961e-03 -1.000 2.004e-02 -6.012 -4.373 -2.389 -2.358 -5.676
0.02 0.14251 7.85000 6.1698770523 2.6188187599    6.170  4.355  3.5263 -0.069    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.945e-01 3.855e-01 2.004e-03 4.388e-03 6.931e-03 -1.000 2.001e-02 -6.117 -4.347 -2.211 -2.183 -5.680
0.02 0.14251 7.85000 6.1700429916 2.6188194752    6.170  4.399  3.5207 -0.136    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.926e-01 3.873e-01 1.998e-03 4.414e-03 6.910e-03 -1.000 2.005e-02 -6.228 -4.306 -1.997 -1.971 -5.672
0.02 0.14251 7.85000 6.1702604294 2.6188201904    6.170  4.456  3.5134 -0.222    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.910e-01 3.890e-01 1.993e-03 4.436e-03 6.892e-03 -1.000 2.004e-02 -6.370 -4.194 -1.628 -1.608 -5.602
0.02 0.14251 7.85000 6.1704092026 2.6188206673    6.170  4.480  3.5102 -0.259    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.905e-01 3.894e-01 1.992e-03 4.443e-03 6.887e-03 -1.000 2.007e-02 -6.429 -4.136 -1.448 -1.431 -5.562
0.02 0.14251 7.85000 6.1704277992 2.6188206673    6.170  4.477  3.5105 -0.255    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.904e-01 3.895e-01 1.992e-03 4.444e-03 6.886e-03 -1.000 2.009e-02 -6.423 -4.141 -1.466 -1.449 -5.566
0.02 0.14251 7.85000 6.1704382896 2.6188206673    6.170  4.473  3.5110 -0.248    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.904e-01 3.895e-01 1.992e-03 4.444e-03 6.886e-03 -1.000 2.009e-02 -6.412 -4.150 -1.495 -1.477 -5.572
0.02 0.14251 7.85000 6.1704545021 2.6188206673    6.170  4.474  3.5109 -0.250    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.904e-01 3.895e-01 1.992e-03 4.445e-03 6.885e-03 -1.000 2.010e-02 -6.414 -4.147 -1.487 -1.470 -5.569
0.02 0.14251 7.85000 6.1704730988 2.6188206673    6.170  4.483  3.5097 -0.264    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.903e-01 3.896e-01 1.992e-03 4.446e-03 6.884e-03 -1.000 2.010e-02 -6.438 -4.126 -1.421 -1.405 -5.555
0.02 0.14251 7.85000 6.1705446243 2.6188209057    6.170  4.502  3.5072 -0.293    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.902e-01 3.897e-01 1.991e-03 4.447e-03 6.883e-03 -1.000 2.010e-02 -6.485 -4.084 -1.307 -1.293 -5.526
0.02 0.14251 7.85000 6.1706399918 2.6188213825    6.170  4.477  3.5106 -0.254    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.901e-01 3.899e-01 1.989e-03 4.450e-03 6.881e-03 -1.000 2.005e-02 -6.422 -4.143 -1.471 -1.454 -5.567
0.02 0.14251 7.85000 6.1706428528 2.6188213825    6.170  4.475  3.5109 -0.251    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.901e-01 3.899e-01 1.988e-03 4.450e-03 6.881e-03 -1.000 2.005e-02 -6.416 -4.149 -1.487 -1.470 -5.571
0.02 0.14251 7.85000 6.1706480980 2.6188213825    6.170  4.473  3.5111 -0.248    7  0.000  0.384     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.901e-01 3.899e-01 1.984e-03 4.452e-03 6.881e-03 -1.000 2.004e-02 -6.413 -4.152 -1.498 -1.481 -5.573
0.02 0.14251 7.85000 6.1706600189 2.6188213825    6.170  4.467  3.5119 -0.239    7  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.901e-01 3.899e-01 1.960e-03 4.464e-03 6.881e-03 -1.000 2.004e-02 -6.398 -4.167 -1.544 -1.526 -5.583
0.02 0.14251 7.85000 6.1706829071 2.6188213825    6.170  4.448  3.5145 -0.210    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.900e-01 3.899e-01 1.900e-03 4.518e-03 6.880e-03 -1.000 2.003e-02 -6.351 -4.212 -1.684 -1.663 -5.614
0.02 0.14251 7.85000 6.1707015038 2.6188216209    6.170  4.417  3.5185 -0.163    7  0.000  0.350     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.900e-01 3.900e-01 1.807e-03 4.647e-03 6.877e-03 -1.000 2.003e-02 -6.273 -4.277 -1.891 -1.868 -5.656
#isochrone terminated
