# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Sun Oct  3 12:22:12 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Weiler 2018)
# Attention: photometry includes extinction of Av=0.132, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.0152 0.01508 9.53908 1.4226459265 2.5321116447    1.351  3.453  3.5066  0.094    8  0.530  0.395   147.78    77.59    49.49    39.01    31.89  2 -1.12e-07      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.863 -1.658 0.903 0.917 -3.071
0.0152 0.01508 9.53908 1.4226485491 2.5321118832    1.350  3.478  3.5030  0.055    8  0.530  0.395   161.76    83.30    52.97    41.79    34.17  1 -1.24e-07      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.924 -1.609 1.047 1.058 -3.038
0.0152 0.01508 9.53908 1.4226514101 2.5321121216    1.348  3.493  3.5013  0.031    8  0.531  0.395   170.56    86.82    55.10    43.51    35.57  1 -1.33e-07      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.964 -1.593 1.111 1.122 -3.030
0.0152 0.01508 9.53908 1.4226515293 2.5321121216    1.348  3.311  3.5230  0.301    8  0.531  0.395    92.78    53.34    34.60    27.13    22.15  2 -6.25e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.507 -1.809 0.242 0.269 -3.130
0.0152 0.01508 9.53908 1.4226518869 2.5321121216    1.348  3.156  3.5422  0.532    8  0.531  0.395    56.34    35.13    23.22    18.09    14.76  2 -3.26e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.121 -1.857 -0.311 -0.277 -3.055
0.0152 0.01508 9.53908 1.4226524830 2.5321121216    1.347  2.961  3.5664  0.824    8  0.531  0.395    30.88    20.71    14.02    10.84     8.83  3  -1.4e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.632 -1.754 -0.636 -0.597 -2.802
0.0152 0.01508 9.53908 1.4226533175 2.5321123600    1.347  2.975  3.5646  0.803    8  0.531  0.395    32.25    21.53    14.55    11.26     9.17  3 -1.49e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.668 -1.765 -0.624 -0.584 -2.824
0.0152 0.01508 9.53908 1.4226543903 2.5321123600    1.346  3.084  3.5509  0.638    8  0.531  0.395    45.09    28.98    19.32    15.01    12.24  2 -2.41e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.941 -1.836 -0.474 -0.437 -2.977
0.0152 0.01508 9.53908 1.4226558208 2.5321125984    1.345  3.238  3.5318  0.408    8  0.531  0.395    73.42    43.94    28.75    22.48    18.35  2 -4.64e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.325 -1.844 -0.040 -0.009 -3.111
0.0152 0.01508 9.53908 1.4226576090 2.5321125984    1.344  3.370  3.5152  0.209    8  0.532  0.395   113.75    62.94    40.52    31.85    26.02  2 -8.06e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.656 -1.722 0.575 0.596 -3.089
0.0152 0.01508 9.53908 1.4226596355 2.5321128368    1.342  3.456  3.5043  0.079    8  0.532  0.395   152.79    79.62    50.72    40.00    32.70  1 -1.15e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.871 -1.599 1.018 1.031 -3.022
0.0152 0.01508 9.53908 1.4226619005 2.5321130753    1.341  3.501  3.4986  0.011    8  0.532  0.395   178.55    89.93    56.98    45.02    36.81  1 -1.38e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.981 -1.528 1.237 1.245 -2.977
0.0152 0.01508 9.53908 1.4226645231 2.5321133137    1.339  3.520  3.4960 -0.019    8  0.533  0.395   191.38    94.90    59.98    47.43    38.79  1  -1.5e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.029 -1.498 1.321 1.327 -2.956
0.0152 0.01508 9.53908 1.4226673841 2.5321135521    1.337  3.529  3.4955 -0.031    8  0.533  0.395   196.95    97.02    61.25    48.46    39.63  1 -1.57e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.053 -1.505 1.328 1.334 -2.965
0.0152 0.01508 9.53908 1.4226675034 2.5321135521    1.337  3.355  3.5164  0.227    8  0.533  0.395   109.12    60.84    39.22    30.82    25.17  2 -7.67e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.617 -1.723 0.533 0.555 -3.083
0.0152 0.01508 9.53908 1.4226678610 2.5321135521    1.336  3.201  3.5356  0.457    8  0.534  0.395    65.93    40.13    26.36    20.58    16.80  2 -4.05e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.233 -1.835 -0.130 -0.097 -3.076
0.0152 0.01508 9.53908 1.4226685762 2.5321137905    1.336  3.006  3.5600  0.750    8  0.534  0.395    35.80    23.64    15.90    12.32    10.04  3 -1.75e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.745 -1.783 -0.580 -0.542 -2.867
0.0152 0.01508 9.53908 1.4226695299 2.5321137905    1.335  3.020  3.5582  0.728    8  0.534  0.395    37.41    24.59    16.51    12.80    10.43  3 -1.87e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.781 -1.789 -0.555 -0.517 -2.885
0.0152 0.01508 9.53908 1.4226707220 2.5321137905    1.334  3.128  3.5446  0.565    8  0.534  0.395    52.37    32.98    21.85    17.02    13.88  2 -2.98e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.050 -1.830 -0.337 -0.302 -3.013
0.0152 0.01508 9.53908 1.4226722717 2.5321140289    1.333  3.279  3.5255  0.338    8  0.534  0.395    85.26    49.72    32.35    25.34    20.69  2 -5.64e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.427 -1.792 0.185 0.213 -3.098
0.0152 0.01508 9.53908 1.4226741791 2.5321142673    1.331  3.408  3.5090  0.142    8  0.535  0.395   132.02    70.87    45.38    35.74    29.20  2 -9.67e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.751 -1.619 0.876 0.892 -3.020
0.0152 0.01508 9.53908 1.4226764441 2.5321145058    1.329  3.493  3.4982  0.014    8  0.535  0.395   177.22    89.35    56.61    44.74    36.58  1 -1.37e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.962 -1.496 1.276 1.284 -2.946
0.0152 0.01508 9.53908 1.4226789474 2.5321147442    1.327  3.536  3.4925 -0.053    8  0.536  0.395   206.99   100.75    63.49    50.27    41.11  1 -1.64e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.069 -1.434 1.457 1.461 -2.904
0.0152 0.01508 9.53908 1.4226818085 2.5321149826    1.325  3.554  3.4899 -0.083    8  0.536  0.395   221.84   106.23    66.78    52.92    43.28  1 -1.77e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.115 -1.403 1.540 1.542 -2.882
0.0152 0.01508 9.53908 1.4226850271 2.5321152210    1.322  3.563  3.4896 -0.094    8  0.537  0.395   227.73   108.36    68.06    53.95    44.13  1 -1.86e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.139 -1.418 1.530 1.532 -2.898
0.0152 0.01508 9.53908 1.4226851463 2.5321152210    1.322  3.399  3.5094  0.150    8  0.537  0.395   129.57    69.79    44.71    35.21    28.77  2 -9.49e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.728 -1.607 0.877 0.894 -3.006
0.0152 0.01508 9.53908 1.4226855040 2.5321152210    1.322  3.247  3.5288  0.379    8  0.537  0.395    77.84    46.08    30.08    23.55    19.22  2 -5.07e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.348 -1.797 0.087 0.117 -3.083
0.0152 0.01508 9.53908 1.4226862192 2.5321152210    1.321  3.052  3.5536  0.673    8  0.537  0.395    41.77    27.09    18.11    14.06    11.47  2 -2.22e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.861 -1.798 -0.483 -0.446 -2.922
0.0152 0.01508 9.53908 1.4226871729 2.5321154594    1.320  3.066  3.5518  0.651    8  0.538  0.395    43.66    28.16    18.79    14.60    11.90  2 -2.36e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.896 -1.804 -0.457 -0.420 -2.940
0.0152 0.01508 9.53908 1.4226884842 2.5321154594    1.319  3.172  3.5382  0.491    8  0.538  0.395    61.07    37.58    24.76    19.32    15.76  2 -3.71e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.159 -1.816 -0.179 -0.146 -3.041
0.0152 0.01508 9.53908 1.4226900339 2.5321156979    1.317  3.318  3.5193  0.269    8  0.538  0.395    99.14    56.22    36.37    28.56    23.32  2 -6.87e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.525 -1.724 0.437 0.461 -3.068
0.0152 0.01508 9.53908 1.4226920605 2.5321159363    1.315  3.444  3.5029  0.076    8  0.539  0.395   152.95    79.55    50.66    39.98    32.68  1 -1.16e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.840 -1.526 1.126 1.137 -2.955
0.0152 0.01508 9.53908 1.4226943254 2.5321161747    1.313  3.526  3.4921 -0.049    8  0.539  0.395   204.56    99.74    62.87    49.79    40.72  1 -1.62e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.044 -1.401 1.494 1.498 -2.872
0.0152 0.01508 9.53908 1.4226969481 2.5321164131    1.310  3.567  3.4865 -0.114    8  0.540  0.395   238.13   112.03    70.24    55.73    45.58  1 -1.92e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.148 -1.369 1.595 1.596 -2.854
0.0152 0.01508 9.53908 1.4226998091 2.5321166515    1.307  3.584  3.4841 -0.142    8  0.541  0.395   254.46   117.79    73.68    58.51    47.86  1 -2.07e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.191 -1.361 1.620 1.621 -2.850
0.0152 0.01508 9.53908 1.4227031469 2.5321168900    1.304  3.592  3.4841 -0.151    8  0.542  0.395   259.85   119.65    74.79    59.40    48.60  1 -2.16e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.211 -1.380 1.604 1.605 -2.870
0.0152 0.01508 9.53908 1.4227032661 2.5321168900    1.304  3.440  3.5027  0.076    8  0.542  0.395   152.73    79.41    50.56    39.92    32.62  1 -1.16e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.830 -1.509 1.147 1.158 -2.939
0.0152 0.01508 9.53908 1.4227037430 2.5321168900    1.303  3.290  3.5223  0.305    8  0.542  0.395    91.32    52.53    34.07    26.74    21.83  2  -6.3e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.454 -1.736 0.335 0.361 -3.061
0.0152 0.01508 9.53908 1.4227044582 2.5321171284    1.302  3.096  3.5476  0.600    8  0.542  0.395    48.46    30.82    20.47    15.94    13.00  2 -2.79e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.969 -1.805 -0.376 -0.340 -2.968
0.0152 0.01508 9.53908 1.4227055311 2.5321171284    1.301  3.109  3.5457  0.578    8  0.542  0.395    50.72    32.05    21.26    16.56    13.50  2 -2.97e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.004 -1.805 -0.335 -0.300 -2.980
0.0152 0.01508 9.53908 1.4227068424 2.5321171284    1.299  3.212  3.5321  0.420    8  0.543  0.395    70.99    42.64    27.92    21.84    17.82  2 -4.61e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.261 -1.787 0.009 0.040 -3.051
0.0152 0.01508 9.53908 1.4227086306 2.5321173668    1.297  3.355  3.5131  0.200    8  0.543  0.395   115.03    63.35    40.74    32.06    26.19  2 -8.36e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.618 -1.616 0.748 0.767 -2.995
0.0152 0.01508 9.53908 1.4227107763 2.5321176052    1.294  3.477  3.4967  0.011    8  0.544  0.395   177.09    89.10    56.43    44.64    36.49  1 -1.38e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.924 -1.419 1.377 1.384 -2.874
0.0152 0.01508 9.53908 1.4227131605 2.5321178436    1.291  3.557  3.4859 -0.112    8  0.544  0.395   236.53   111.31    69.79    55.39    45.30  1 -1.91e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.122 -1.333 1.632 1.633 -2.819
0.0152 0.01508 9.53908 1.4227160215 2.5321180820    1.287  3.597  3.4803 -0.176    8  0.545  0.395   275.38   124.86    77.87    61.92    50.66  1 -2.26e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.222 -1.315 1.687 1.687 -2.812
0.0152 0.01508 9.53908 1.4227192402 2.5321183205    1.283  3.614  3.4777 -0.204    8  0.546  0.395   294.66   131.33    81.72    65.03    53.21  1 -2.44e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.264 -1.313 1.706 1.705 -2.814
0.0152 0.01508 9.53908 1.4227228165 2.5321187973    1.278  3.622  3.4780 -0.213    8  0.547  0.395   300.60   133.26    82.86    65.96    53.97  1 -2.56e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.284 -1.335 1.687 1.686 -2.836
0.0152 0.01508 9.53908 1.4227229357 2.5321187973    1.278  3.483  3.4951 -0.006    8  0.547  0.395   183.81    91.62    57.94    45.87    37.49  1 -1.46e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.937 -1.383 1.446 1.452 -2.843
0.0152 0.01508 9.53908 1.4227234125 2.5321187973    1.277  3.335  3.5150  0.222    8  0.547  0.395   109.25    60.70    39.10    30.77    25.13  2 -8.04e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.566 -1.627 0.673 0.694 -2.995
0.0152 0.01508 9.53908 1.4227241278 2.5321187973    1.276  3.141  3.5410  0.519    8  0.547  0.395    57.19    35.49    23.42    18.28    14.91  2 -3.61e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.084 -1.798 -0.228 -0.194 -3.004
0.0152 0.01508 9.53908 1.4227252007 2.5321190357    1.274  3.155  3.5391  0.496    8  0.548  0.395    59.94    36.93    24.33    19.01    15.50  2 -3.85e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.118 -1.794 -0.178 -0.144 -3.012
0.0152 0.01508 9.53908 1.4227265120 2.5321190357    1.272  3.255  3.5254  0.341    8  0.548  0.395    83.91    48.92    31.82    24.96    20.37  2 -5.88e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.368 -1.729 0.252 0.280 -3.036
0.0152 0.01508 9.53908 1.4227283001 2.5321192741    1.268  3.393  3.5064  0.126    8  0.549  0.395   135.58    72.11    46.08    36.37    29.71  1 -1.04e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.713 -1.506 1.051 1.066 -2.919
0.0152 0.01508 9.53908 1.4227304459 2.5321195126    1.265  3.511  3.4899 -0.060    8  0.549  0.395   208.08   100.73    63.41    50.29    41.12  1 -1.69e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.009 -1.303 1.630 1.632 -2.781
0.0152 0.01508 9.53908 1.4227328300 2.5321197510    1.260  3.588  3.4791 -0.181    8  0.550  0.395   277.40   125.30    78.10    62.15    50.84  1 -2.31e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.200 -1.274 1.733 1.732 -2.773
0.0152 0.01508 9.53908 1.4227356911 2.5321199894    1.255  3.626  3.4734 -0.244    8  0.551  0.395   322.92   140.34    87.02    69.38    56.76  1 -2.86e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.296 -1.275 1.769 1.767 -2.783
0.0152 0.01508 9.53908 1.4227389097 2.5321202278    1.249  3.643  3.4707 -0.273    8  0.552  0.395   346.05   147.67    91.34    72.89    59.64  1 -3.45e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.337 -1.269 1.792 1.790 -2.781
0.0152 0.01508 9.53908 1.4227424860 2.5321204662    1.243  3.651  3.4710 -0.282    8  0.553  0.395   353.56   149.96    92.69    74.00    60.55  1 -3.78e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.357 -1.288 1.776 1.773 -2.800
0.0152 0.01508 9.53908 1.4227426052 2.5321204662    1.243  3.526  3.4867 -0.094    8  0.553  0.395   224.98   106.77    67.01    53.23    43.52  1 -1.88e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.044 -1.274 1.682 1.683 -2.758
0.0152 0.01508 9.53908 1.4227430820 2.5321207047    1.241  3.380  3.5071  0.132    8  0.553  0.395   132.85    70.83    45.28    35.75    29.20  1 -1.05e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.679 -1.492 1.048 1.062 -2.902
0.0152 0.01508 9.53908 1.4227437973 2.5321207047    1.240  3.188  3.5339  0.431    8  0.553  0.395    68.49    41.26    27.02    21.17    17.27  2  -4.8e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.199 -1.763 -0.013 0.019 -3.017
0.0152 0.01508 9.53908 1.4227447510 2.5321207047    1.237  3.201  3.5318  0.408    8  0.554  0.395    71.94    42.98    28.10    22.03    17.97  2 -5.12e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.233 -1.753 0.051 0.082 -3.020
0.0152 0.01508 9.53908 1.4227461815 2.5321209431    1.233  3.299  3.5179  0.254    8  0.554  0.395   100.86    56.74    36.63    28.84    23.54  2 -7.71e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.476 -1.632 0.573 0.596 -2.983
0.0152 0.01508 9.53908 1.4227478504 2.5321209431    1.228  3.432  3.4988  0.043    8  0.555  0.395   162.76    83.05    52.70    41.72    34.09  1 -1.34e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.809 -1.370 1.381 1.389 -2.816
0.0152 0.01508 9.53908 1.4227499962 2.5321211815    1.223  3.546  3.4822 -0.139    8  0.555  0.395   249.40   115.30    72.09    57.36    46.90  1 -2.13e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.094 -1.232 1.752 1.752 -2.725
0.0152 0.01508 9.53908 1.4227523804 2.5321214199    1.216  3.619  3.4713 -0.259    8  0.556  0.395   332.43   142.97    88.51    70.67    57.81  1 -2.97e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.278 -1.222 1.832 1.829 -2.733
0.0152 0.01508 9.53908 1.4227552414 2.5321216583    1.209  3.656  3.4654 -0.322    8  0.557  0.395   387.75   160.09    98.60    78.87    64.53  1 -4.47e-07      0.01 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.371 -1.225 1.869 1.865 -2.745
0.0152 0.01508 9.53908 1.4227583408 2.5321221352    1.200  3.672  3.4625 -0.353    8  0.558  0.395   417.19   168.80   103.69    83.03    67.94  1  -5.4e-07      0.01 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.410 -1.220 1.896 1.892 -2.744
0.0152 0.01508 9.53908 1.4227619171 2.5321223736    1.191  3.680  3.4624 -0.364    8  0.559  0.395   428.65   172.04   105.58    84.59    69.21  1 -5.97e-07      0.01 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.430 -1.233 1.888 1.885 -2.758
0.0152 0.01508 9.53908 1.4227620363 2.5321223736    1.191  3.569  3.4768 -0.196    8  0.559  0.395   283.96   126.83    78.91    62.94    51.46  1 -2.52e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.152 -1.192 1.826 1.825 -2.694
0.0152 0.01508 9.53908 1.4227623940 2.5321223736    1.189  3.425  3.4976  0.030    8  0.559  0.395   166.40    84.24    53.38    42.33    34.57  1 -1.43e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.793 -1.319 1.456 1.463 -2.769
0.0152 0.01508 9.53908 1.4227631092 2.5321223736    1.186  3.234  3.5253  0.331    8  0.560  0.395    84.32    48.87    31.74    24.96    20.36  2 -6.66e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.316 -1.676 0.307 0.335 -2.983
0.0152 0.01508 9.53908 1.4227640629 2.5321226120    1.181  3.248  3.5231  0.307    8  0.560  0.395    88.84    50.99    33.05    26.02    21.22  2 -7.12e-08      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.349 -1.652 0.396 0.423 -2.972
0.0152 0.01508 9.53908 1.4227653742 2.5321226120    1.175  3.342  3.5089  0.154    8  0.560  0.395   125.06    67.18    43.00    33.99    27.75  1 -1.06e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.585 -1.450 1.044 1.060 -2.851
0.0152 0.01508 9.53908 1.4227670431 2.5321228504    1.168  3.470  3.4895 -0.054    8  0.561  0.395   202.10    97.77    61.52    48.91    39.96  1  -1.8e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.905 -1.193 1.740 1.742 -2.672
0.0152 0.01508 9.53908 1.4227689505 2.5321230888    1.160  3.579  3.4726 -0.235    8  0.562  0.395   310.15   135.13    83.78    66.96    54.74  1 -2.82e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.178 -1.149 1.893 1.891 -2.658
0.0152 0.01508 9.53908 1.4227712154 2.5321233273    1.150  3.650  3.4613 -0.354    8  0.562  0.395   414.65   167.32   102.73    82.38    67.38  1 -4.99e-07      0.01 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.354 -1.153 1.966 1.962 -2.678
0.0152 0.01508 9.53908 1.4227738380 2.5321235657    1.138  3.685  3.4550 -0.419    8  0.563  0.395   486.24   187.68   114.61    92.10    75.35  1  -7.5e-07      0.01 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.443 -1.149 2.040 2.036 -2.686
0.0152 0.01508 9.53908 1.4227768183 2.5321238041    1.125  3.700  3.4517 -0.452    8  0.564  0.395   527.15   198.72   121.01    97.36    79.66  0 -9.14e-07      0.02 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.481 -1.139 2.091 2.087 -2.682
0.0152 0.01508 9.53908 1.4227801561 2.5321240425    1.112  3.708  3.4517 -0.465    8  0.566  0.395   543.16   202.78   123.33    99.31    81.25  0 -1.02e-06      0.03 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.500 -1.144 2.096 2.092 -2.689
0.0152 0.01508 9.53908 1.4227802753 2.5321240425    1.110  3.610  3.4643 -0.318    8  0.566  0.395   376.70   155.37    95.63    76.70    62.71  1 -3.73e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -4.256 -1.102 1.992 1.989 -2.623
0.0152 0.01508 9.53908 1.4227806330 2.5321240425    1.107  3.469  3.4856 -0.093    8  0.566  0.395   218.77   103.32    64.77    51.64    42.18  1 -2.09e-07      0.00 6.872e-01 2.974e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.903 -1.112 1.847 1.848 -2.598
